NPI,Specialty,state_id,gender
1437277167,General Practice,32,M
1477541407,Family Practice,14,M
1053486035,Nurse Practitioner,11,F
1730282252,Cardiology,5,M
1265436943,Internal Medicine,43,F
1477527331,Gastroenterology,43,M
1841367679,Family Practice,5,M
1487748927,Family Practice,5,F
1972619526,Family Practice,13,M
1275604498,General Surgery,13,M
1700902012,Physician Assistant,28,F
1821267394,Internal Medicine,32,F
1154323681,Dermatology,35,M
1386618155,Otolaryngology,10,M
1598964009,Nurse Practitioner,43,F
1215291034,Emergency Medicine,22,M
1245288554,Nurse Practitioner,9,F
1942304084,Psychiatry,5,F
1659587715,Dentist,9,M
1174810725,Dentist,9,F
1598848863,Dentist,10,M
1669465464,Neurology,38,M
1154538791,Dentist,32,F
1902059629,Physician Assistant,5,M
1598719411,Pain Management,9,M
1528198355,Dentist,35,M
1023095213,Dermatology,23,M
1467401190,Dentist,35,F
1841410198,Nurse Practitioner,37,F
1750709051,Dentist,3,M
1043277510,Obstetrics/Gynecology,43,F
1275515538,General Surgery,33,M
1891736963,Radiation Oncology,49,M
1669567434,Family Practice,3,M
1184666547,Gastroenterology,5,M
1881813582,Optometry,9,F
1932279718,Psychiatry & Neurology,8,M
1457480410,Physician Assistant,5,F
1831260033,Optometry,9,F
1548578495,Dentist,14,F
1992804231,Emergency Medicine,33,M
1316162548,Dentist,49,M
1447394762,Psychiatry,32,M
1861540601,Psychiatry,38,M
1043339757,Physician Assistant,30,F
1225139041,Licensed Practical Nurse,32,F
1629157680,Podiatry,14,M
1275553513,Specialist,22,M
1568412203,Nurse Practitioner,13,F
1447211784,Obstetrics/Gynecology,5,M
1447204854,Neurosurgery,38,M
1245259621,Internal Medicine,10,F
1326334657,Family Practice,25,M
1578614657,Internal Medicine,5,M
1538466289,Dentist,5,M
1598886897,Radiation Oncology,21,M
1689699969,Neurology,5,M
1437128220,Obstetrics/Gynecology,14,M
1558372789,Urology,35,M
1871718775,Emergency Medicine,30,M
1154388601,Emergency Medicine,43,M
1457519225,Internal Medicine,14,M
1790872653,Internal Medicine,9,M
1518021641,Dentist,17,M
1154384816,General Surgery,32,F
1609852680,Vascular Surgery,42,F
1730183500,Orthopedic Surgery,9,M
1295174860,Student in an Organized Health Care Education/Training Program,14,M
1164473179,Family Practice,46,F
1841307634,Neurology,1,M
1518967785,Internal Medicine,21,F
1255374641,Pulmonary Disease,43,M
1689872905,Colorectal Surgery (formerly proctology),13,M
1255402798,Rheumatology,31,M
1538199831,Psychiatry,24,M
1144664301,Nurse Practitioner,42,F
1548389281,Dentist,32,F
1992841944,Family Practice,38,F
1003928953,Internal Medicine,32,F
1184761439,Internal Medicine,10,F
1760561740,Internal Medicine,22,F
1710060371,Nurse Practitioner,46,F
1114239431,Dentist,5,M
1356339972,Pediatric Medicine,42,M
1558460550,Podiatry,38,M
1457679003,Pharmacist,43,F
1790756542,General Surgery,38,M
1811005457,Internal Medicine,9,F
1134360159,Family Practice,5,F
1649353855,General Surgery,48,M
1265679583,Nurse Practitioner,32,F
1881656296,Family Practice,23,M
1962528828,Infectious Disease,9,M
1720398100,Physician Assistant,13,F
1922105592,Rheumatology,35,F
1023088143,Oral Surgery (dentists only),43,M
1013972959,Plastic and Reconstructive Surgery,10,M
1538132022,Internal Medicine,28,M
1568559029,Family Practice,12,F
1760473177,Oral Surgery (dentists only),39,M
1285680884,Dentist,25,M
1518919406,Family Practice,1,F
1558370007,Allergy/Immunology,16,M
1659391456,Psychiatry,1,M
1336218387,Interventional Pain Management,26,M
1164476016,Family Practice,38,F
1801850821,Family Practice,5,M
1992797161,Urology,24,M
1063727139,Internal Medicine,13,F
1104963230,Nephrology,30,M
1689764383,Cardiology,42,F
1104974328,General Surgery,38,M
1558693267,Pediatric Medicine,5,M
1871690909,Radiation Oncology,46,F
1538239645,Urology,31,M
1518213396,Nurse Practitioner,33,F
1538366489,Internal Medicine,5,M
1215265814,Dermatology,9,F
1225166796,Dentist,25,M
1003872292,Gastroenterology,43,F
1992758304,Pediatric Medicine,47,M
1548243983,Physician Assistant,38,F
1023186038,Nurse Practitioner,24,F
1073950622,Internal Medicine,13,F
1407155955,Physician Assistant,5,F
1144497181,Emergency Medicine,46,F
1528279379,Dentist,43,F
1891080362,Family Practice,27,F
1407060551,Dentist,43,M
1720091283,Psychiatry,5,M
1285660290,Otolaryngology,30,M
1477559607,Neurosurgery,38,M
1477528990,Internal Medicine,1,M
1083728034,Optometry,5,M
1386902062,Internal Medicine,48,M
1982788584,Dentist,43,M
1114925385,Internal Medicine,5,M
1992960538,Cardiology,32,M
1902988942,Pulmonary Disease,22,F
1609937895,Dentist,27,F
1265475974,Internal Medicine,32,M
1457385577,Psychiatry,21,M
1487834008,Psychiatry,9,M
1548261266,Dermatology,30,M
1275635807,Emergency Medicine,14,M
1003847484,Neurosurgery,32,M
1538109293,Ophthalmology,22,M
1932294584,Psychiatry,43,M
1710277843,Student in an Organized Health Care Education/Training Program,7,F
1164637658,Dentist,14,M
1770841132,Student in an Organized Health Care Education/Training Program,42,M
1003801366,General Surgery,32,M
1295779478,Geriatric Medicine,1,F
1043211998,Family Practice,33,F
1073503371,Emergency Medicine,38,M
1114977907,Podiatry,14,M
1265436281,Cardiology,36,M
1689703738,Dentist,5,F
1417959693,Physician Assistant,46,M
1083825251,Nephrology,9,F
1184627838,Family Practice,18,M
1053323824,Internal Medicine,10,M
1609836477,Orthopedic Surgery,22,M
1689810483,Family Practice,5,M
1306892187,Emergency Medicine,28,M
1720058878,Optometry,18,M
1942248083,Dermatology,5,M
1205920436,Dentist,13,M
1770826554,Student in an Organized Health Care Education/Training Program,35,F
1033134796,General Surgery,19,M
1003873191,Family Practice,35,M
1689724619,Dentist,5,M
1710946728,Family Practice,49,F
1841263209,Internal Medicine,9,M
1841579489,Internal Medicine,5,M
1659714186,Nurse Practitioner,28,F
1205190584,Student in an Organized Health Care Education/Training Program,39,F
1184711947,Obstetrics/Gynecology,22,M
1821016239,Psychiatry & Neurology,32,M
1205877198,Family Practice,40,F
1073582086,Cardiac Electrophysiology,36,F
1518961879,Otolaryngology,22,M
1487732053,Obstetrics/Gynecology,5,M
1306286034,Dentist,13,M
1689858201,Otolaryngology,42,M
1982788907,Nurse Practitioner,46,F
1245270925,Family Practice,30,M
1508838269,Obstetrics/Gynecology,32,F
1053393678,Internal Medicine,46,M
1669486361,Dentist,27,F
1962846246,Student in an Organized Health Care Education/Training Program,35,M
1841242195,Family Practice,37,M
1891983078,Dermatology,5,M
1871873869,Nurse Practitioner,5,F
1689741092,Dentist,5,M
1730104506,Dentist,6,M
1730150764,Medical Oncology,32,F
1497955074,Physician Assistant,33,M
1588734172,Neurology,46,M
1518918879,Dermatology,13,F
1417174673,Physician Assistant,40,F
1184062234,Nurse Practitioner,41,F
1841458296,Family Practice,5,F
1316950199,Registered Nurse,32,F
1396711446,Emergency Medicine,23,M
1437159217,Podiatry,25,M
1437102142,Psychiatry,21,F
1679837025,Dentist,21,M
1003910399,Dentist,1,M
1790992311,Psychiatry,28,M
1730255019,Nurse Practitioner,21,F
1740400571,Urology,38,F
1699797175,Internal Medicine,9,M
1184921314,Physician Assistant,2,F
1295807394,Osteopathic Manipulative Medicine,6,F
1396788345,Emergency Medicine,5,M
1780748319,Podiatry,13,M
1124188644,Dentist,5,M
1043536790,Nurse Practitioner,20,F
1053755785,Student in an Organized Health Care Education/Training Program,9,F
1255338992,Podiatry,43,M
1790823037,Thoracic Surgery,43,M
1346526035,Physician Assistant,47,M
1619279775,Nurse Practitioner,35,M
1922215375,Dentist,30,M
1184624355,Gastroenterology,9,M
1720069008,Orthopedic Surgery,22,M
1114081429,Physical Medicine and Rehabilitation,5,M
1134105372,Otolaryngology,35,M
1497754469,Gastroenterology,35,M
1255533964,Nurse Practitioner,42,F
1720031974,Physician Assistant,15,F
1336244748,Internal Medicine,20,M
1548242134,Orthopedic Surgery,13,M
1285616276,Optometry,14,M
1639228604,Specialist,25,M
1780844555,Pulmonary Disease,38,M
1790719128,Podiatry,25,M
1013177757,Internal Medicine,32,M
1598729980,Emergency Medicine,5,M
1407293103,General Surgery,3,M
1780007104,Physician Assistant,31,F
1609856475,Neurosurgery,3,M
1821005273,Emergency Medicine,10,M
1215198254,Internal Medicine,37,M
1952384125,Optometry,50,M
1639138605,Endocrinology,43,M
1427016211,Orthopedic Surgery,35,M
1114032562,Family Practice,19,F
1164580429,Physician Assistant,37,M
1356366835,Family Practice,5,M
1033168018,Urology,23,M
1891958096,Rheumatology,25,F
1952360307,General Surgery,9,M
1821228321,Internal Medicine,22,F
1366476152,Rheumatology,5,M
1912161498,Physical Medicine and Rehabilitation,38,M
1215978176,Podiatry,5,M
1194833921,Orthopedic Surgery,7,M
1356515035,Dentist,9,M
1174790992,Dentist,32,M
1821074477,Oral Surgery (dentists only),15,M
1770704025,Internal Medicine,6,M
1225097173,Nurse Practitioner,21,F
1669438636,Optometry,3,M
1659677466,Nurse Practitioner,25,F
1073501698,Cardiology,15,M
1316924830,Emergency Medicine,22,M
1861684003,Dentist,28,F
1275948283,General Surgery,15,M
1770791725,Ophthalmology,43,F
1558358440,Internal Medicine,15,M
1629242714,Urology,3,M
1740263300,General Surgery,30,F
1235351883,Dentist,32,M
1063455566,Physician Assistant,32,F
1164465274,Nephrology,43,F
1417955063,Plastic and Reconstructive Surgery,36,M
1265686950,Physician Assistant,15,F
1134282031,Physician Assistant,49,M
1982611687,Psychiatry,13,M
1699760710,Urology,43,M
1578586624,Psychiatry,33,M
1689872590,Physician Assistant,5,M
1043436611,Dentist,33,M
1891745410,Family Practice,38,F
1326074584,Obstetrics/Gynecology,6,M
1184808396,Dentist,40,M
1376734459,Dentist,30,M
1598952244,Physician Assistant,5,F
1083689046,Emergency Medicine,23,M
1164403580,Pulmonary Disease,21,M
1346355807,Obstetrics/Gynecology,6,M
1447570890,Dentist,9,M
1386784270,Emergency Medicine,35,M
1659413318,Physician Assistant,5,F
1528012242,Otolaryngology,43,M
1922168129,Pediatric Medicine,13,F
1336199454,Neurology,33,M
1750317889,Family Practice,30,M
1851335665,Allergy/Immunology,33,F
1821035908,Physician Assistant,42,M
1700823143,Internal Medicine,9,M
1124190079,Anesthesiology,10,M
1174706923,Cardiology,35,M
1467412007,Otolaryngology,17,M
1548433816,Infectious Disease,46,F
1366619348,Dentist,32,M
1235360496,Internal Medicine,20,M
1841556644,Student in an Organized Health Care Education/Training Program,35,M
1396857009,Internal Medicine,21,F
1992705453,Gastroenterology,43,M
1023010717,Physician Assistant,26,F
1255408134,Internal Medicine,5,M
1164592671,Emergency Medicine,40,M
1497819023,Dentist,13,M
1538214614,Neuropsychiatry,5,M
1780797530,Internal Medicine,1,M
1235433608,Physician Assistant,6,M
1083687669,Internal Medicine,25,F
1437149226,Gastroenterology,21,M
1558477109,Nurse Practitioner,32,F
1861431173,Family Practice,20,M
1104838754,Internal Medicine,5,M
1346571411,Nurse Practitioner,42,M
1891981130,Physician Assistant,10,F
1487653879,Physician Assistant,38,F
1700887122,Nurse Practitioner,25,M
1700822558,Orthopedic Surgery,48,M
1225271745,Internal Medicine,48,M
1144262239,Nurse Practitioner,47,F
1790035681,Physician Assistant,6,F
1568876720,Nurse Practitioner,38,F
1932213725,Psychiatry,25,M
1124442488,Nurse Practitioner,33,F
1336406180,Student in an Organized Health Care Education/Training Program,33,M
1972546208,Neurosurgery,35,M
1225014665,Nurse Practitioner,18,F
1811924210,Nephrology,9,M
1942272596,Orthopedic Surgery,35,M
1205109436,Dentist,21,M
1881644227,Physician Assistant,38,F
1548467152,General Surgery,40,M
1073739827,Physician Assistant,38,M
1942289780,Internal Medicine,50,F
1760603575,Nurse Practitioner,4,F
1407840796,Nurse Practitioner,46,F
1174617237,Dentist,14,M
1093968968,Dentist,10,M
1386602662,Family Practice,10,M
1669451514,Hematology/Oncology,21,M
1790761443,Gastroenterology,1,M
1194786111,Family Practice,4,M
1720241482,Nurse Practitioner,5,F
1578547782,Physician Assistant,5,M
1093779746,Dentist,38,F
1366528689,Emergency Medicine,9,F
1417968884,Dentist,7,M
1790777001,Optometry,47,M
1346245107,Hand Surgery,43,M
1821017377,Obstetrics/Gynecology,43,F
1639275936,Internal Medicine,7,F
1427068865,Obstetrics/Gynecology,5,M
1003898859,Nurse Practitioner,24,F
1124056841,Dentist,5,F
1467493155,Cardiology,5,M
1619131372,Psychiatry & Neurology,33,F
1396726808,Internal Medicine,22,M
1518069038,Dentist,37,M
1235122169,Optometry,9,M
1598757411,General Surgery,13,M
1447576970,Physician Assistant,5,M
1205813102,Internal Medicine,7,M
1225008030,Psychiatry,32,M
1063416733,Family Practice,35,M
1508121567,Family Practice,10,M
1477992436,Dentist,9,M
1467404368,Urology,4,M
1962583534,Nurse Practitioner,47,M
1669447298,Internal Medicine,21,F
1104074780,Nurse Practitioner,33,F
1508980368,Nurse Practitioner,13,F
1790864064,Physician Assistant,10,F
1124048608,Internal Medicine,5,M
1548339989,Internal Medicine,46,F
1578758926,Family Practice,34,F
1023060233,Rheumatology,5,M
1316124431,Internal Medicine,5,F
1114993003,Nurse Practitioner,35,F
1265475628,Family Practice,5,M
1437479151,Emergency Medicine,13,M
1821292616,Urology,22,M
1083710925,Nurse Practitioner,16,F
1518922277,Internal Medicine,14,M
1518086560,Pain Management,22,M
1487631537,Endocrinology,23,F
1598952533,Nurse Practitioner,35,F
1003067059,Physician Assistant,41,M
1205199098,General Surgery,47,M
1790083665,Student in an Organized Health Care Education/Training Program,43,F
1174529622,Psychiatry,32,F
1639375140,Emergency Medicine,6,M
1669416137,Family Practice,12,M
1104995638,Emergency Medicine,3,M
1992784284,Interventional Pain Management,9,M
1396704995,Nurse Practitioner,10,F
1063695294,Internal Medicine,7,F
1851579809,Nurse Practitioner,42,F
1811060130,Emergency Medicine,32,M
1598747388,Internal Medicine,33,F
1538137633,Internal Medicine,4,M
1255397279,Internal Medicine,32,M
1255320180,Ophthalmology,13,M
1417914144,Dentist,48,M
1992720940,Family Practice,25,M
1235123316,Internal Medicine,43,M
1568683795,Cardiology,9,M
1699769380,Optometry,37,M
1033247911,Dentist,43,M
1306812078,Obstetrics/Gynecology,14,M
1245256023,Psychiatry,16,M
1124080239,Psychiatry,35,F
1720373111,Emergency Medicine,32,M
1710264809,Nurse Practitioner,17,F
1073539201,Infectious Disease,1,M
1487691176,Physician Assistant,12,M
1366475931,Family Practice,22,M
1063450559,Emergency Medicine,20,F
1578676243,Family Practice,5,F
1598812083,Psychiatry & Neurology,32,M
1992950349,Nurse Practitioner,30,F
1295939171,Physician Assistant,32,F
1669469235,Internal Medicine,43,F
1154485514,Internal Medicine,37,M
1548297252,Urology,13,F
1457454894,Internal Medicine,21,F
1639409469,General Practice,40,M
1457409724,Optometry,47,M
1447291729,Psychiatry & Neurology,32,F
1841265766,Family Practice,35,M
1801030192,Internal Medicine,42,M
1306853106,Endocrinology,35,M
1053303404,Neurology,10,M
1093014144,Physician Assistant,13,M
1194869156,Psychiatry & Neurology,5,M
1740367044,Internal Medicine,9,M
1871520676,Family Practice,12,M
1730365669,Emergency Medicine,10,F
1447312160,Psychiatry,23,M
1265452239,General Practice,12,M
1578725081,Emergency Medicine,23,M
1174744072,Family Practice,5,M
1023316452,Nurse Practitioner,3,M
1689716094,Maxillofacial Surgery,9,M
1013979525,Pulmonary Disease,5,M
1407961584,Nurse Practitioner,49,M
1588796353,Dentist,20,M
1093033185,Emergency Medicine,6,M
1962664672,Pain Management,46,F
1619222742,Physician Assistant,5,F
1063404788,Neurosurgery,20,M
1265488480,Orthopedic Surgery,21,M
1407970882,Dentist,5,M
1053504589,Psychiatry,9,M
1003835737,Pulmonary Disease,38,M
1427155001,Psychiatry,28,M
1063402857,Nephrology,20,M
1700881034,Psychiatry,35,M
1578523130,Obstetrics/Gynecology,20,M
1104864214,Family Practice,38,M
1467450635,Internal Medicine,17,M
1689659096,Endocrinology,9,M
1295803724,Internal Medicine,22,M
1609808849,Nurse Practitioner,47,F
1376519330,Urology,43,M
1922431220,Physician Assistant,32,M
1821074295,Dermatology,26,M
1255340485,Nurse Practitioner,30,F
1598859514,Dentist,38,F
1043588304,Nurse Practitioner,32,F
1063687770,Internal Medicine,32,F
1881854669,Pediatric Medicine,13,F
1558443861,Internal Medicine,19,M
1659430007,Neurology,13,M
1255446340,Family Practice,49,F
1003115486,Internal Medicine,20,M
1831475060,Physician Assistant,7,F
1962467977,Physician Assistant,12,F
1447463989,Nurse Practitioner,5,F
1396739504,Physician Assistant,3,M
1114362639,Family Practice,38,F
1851358741,Family Practice,38,M
1356752737,Student in an Organized Health Care Education/Training Program,35,M
1467474635,Diagnostic Radiology,22,M
1700861762,Ophthalmology,38,F
1346356862,Family Practice,36,F
1669815791,Student in an Organized Health Care Education/Training Program,37,F
1700016508,Dentist,32,M
1740366491,Internal Medicine,47,M
1851361430,Orthopedic Surgery,3,M
1306134317,Optometry,13,F
1427075399,Urology,9,M
1821145699,Physician Assistant,32,F
1528219268,Dentist,5,M
1295705580,Family Practice,14,M
1679728505,Certified Clinical Nurse Specialist,5,F
1982882882,Nephrology,7,M
1992797658,Nephrology,42,M
1407928401,Family Practice,3,M
1912925637,Nurse Practitioner,25,F
1174962807,Family Practice,9,M
1811904535,Psychiatry,46,M
1043204266,Nurse Practitioner,40,F
1376750133,Neurology,46,F
1508805326,Otolaryngology,32,M
1548214521,Internal Medicine,23,M
1568437424,Gastroenterology,10,M
1467651539,Cardiology,35,F
1972731701,Optometry,3,F
1407967748,Psychiatry,47,F
1184740821,Dentist,5,M
1346232071,Physician Assistant,35,F
1710901053,Dentist,18,M
1871767954,Otolaryngology,4,F
1093780553,Physician Assistant,43,F
1396852273,Hematology/Oncology,42,M
1669458576,Psychiatry & Neurology,35,M
1154387595,Ophthalmology,5,F
1760460356,Family Practice,35,M
1407983083,Internal Medicine,6,M
1013077411,Ophthalmology,22,F
1871786384,Dentist,32,M
1902983026,Neurology,4,M
1326237959,Podiatry,27,M
1164781209,Dentist,49,M
1184631376,Family Practice,4,F
1619954088,Family Practice,36,M
1013111400,Dentist,32,F
1447267497,Pediatric Medicine,13,M
1245465962,Dermatology,13,F
1083879175,Cardiology,18,M
1316143019,Dentist,35,M
1699853325,Internal Medicine,5,M
1326029299,Ophthalmology,36,F
1598812075,Optometry,36,F
1407141500,Internal Medicine,14,M
1104008226,Ophthalmology,46,M
1962510826,Medical Oncology,35,M
1942466222,Physical Medicine and Rehabilitation,47,F
1790786564,Family Practice,23,M
1447231600,Internal Medicine,42,F
1356436166,Cardiology,43,M
1861463705,Optometry,10,F
1992713515,Neurology,38,M
1295909257,Nurse Practitioner,31,F
1497853592,Internal Medicine,5,F
1356452197,Dentist,33,M
1134461502,Student in an Organized Health Care Education/Training Program,5,F
1922080654,Dentist,32,M
1417999186,Physician Assistant,30,M
1265585749,Dentist,40,M
1437103090,Physician Assistant,32,M
1306847447,Family Practice,9,M
1982703138,Physician Assistant,16,M
1598754293,Urology,35,M
1598709990,Psychiatry,9,M
1528379617,Emergency Medicine,25,F
1649209545,Internal Medicine,49,M
1649233503,Nurse Practitioner,37,F
1154397529,Internal Medicine,38,M
1235423765,Dentist,9,F
1528068202,Dermatology,13,F
1275563652,Ophthalmology,32,M
1144219965,Dermatology,42,F
1174620256,Neurology,32,M
1417926999,Podiatry,43,M
1568718534,Physician Assistant,38,F
1477744894,Nurse Practitioner,18,M
1790832483,General Practice,5,F
1508865411,Internal Medicine,32,F
1457330169,Dermatology,5,M
1629314836,Psychiatry & Neurology,40,F
1366439044,Family Practice,22,M
1588639512,Otolaryngology,4,M
1952452831,Optometry,15,M
1164563441,Psychiatry,5,M
1043279870,Gastroenterology,43,M
1730313461,Orthopedic Surgery,7,F
1386702090,Dermatology,5,F
1912975871,Cardiac Electrophysiology,23,M
1689685588,Dentist,47,M
1396025409,Physician Assistant,5,M
1225101371,Family Practice,10,M
1861564551,Physician Assistant,29,F
1932268539,Internal Medicine,5,M
1700084480,Nurse Practitioner,17,F
1164426524,Medical Oncology,47,M
1336150069,Family Practice,5,F
1790868198,Podiatry,22,M
1124002472,Nurse Practitioner,37,F
1477553840,Family Practice,9,M
1386995165,Nurse Practitioner,35,F
1659385300,Medical Oncology,22,F
1013978287,General Surgery,20,F
1053467241,General Surgery,5,M
1730526229,Dentist,13,M
1487853339,General Surgery,22,M
1962519652,Ophthalmology,5,F
1194819862,Family Practice,32,M
1326085648,Internal Medicine,49,M
1285690156,Hematology/Oncology,23,F
1891134888,Internal Medicine,46,F
1245499946,General Surgery,38,M
1164489118,Internal Medicine,21,M
1134120025,Otolaryngology,38,M
1619063187,Nurse Practitioner,13,F
1831126812,Family Practice,42,M
1952558736,Psychiatry,21,M
1073690285,Podiatry,21,M
1528330545,Physician Assistant,38,M
1912160896,Infectious Disease,5,F
1164489456,Internal Medicine,5,M
1609866201,Nurse Practitioner,23,F
1366529570,Family Practice,47,M
1457542375,Optometry,32,M
1891729463,Orthopedic Surgery,14,M
1902832835,Emergency Medicine,13,M
1033146220,Obstetrics/Gynecology,14,M
1205837721,Physician Assistant,33,M
1538119060,Urology,23,M
1184682684,Ophthalmology,32,M
1841272796,Dentist,32,M
1063653061,Psychiatry,3,M
1104052133,Dentist,40,F
1073572210,Family Practice,33,F
1649414301,Psychiatry & Neurology,47,M
1891104261,Physician Assistant,32,F
1194805762,Dentist,22,M
1437280567,Physician Assistant,13,F
1508874074,Family Practice,37,M
1952585515,Physician Assistant,38,F
1962522938,Physician Assistant,33,F
1306245964,Nurse Practitioner,33,F
1629012927,Emergency Medicine,42,F
1932155900,Otolaryngology,15,M
1306828314,Neurology,42,M
1649541053,Optometry,17,F
1205194156,Podiatry,13,M
1043275084,Internal Medicine,21,F
1366656449,Physician Assistant,22,F
1114952470,Internal Medicine,5,F
1679730576,Nurse Practitioner,25,F
1013257468,Physician Assistant,47,M
1710985817,General Surgery,47,M
1861408411,Internal Medicine,25,M
1356354252,Obstetrics/Gynecology,32,M
1205923893,Obstetrics/Gynecology,32,F
1518271873,Dentist,24,M
1487608923,Internal Medicine,43,M
1669534459,Family Practice,47,F
1114057551,Dentist,5,M
1992135107,Dentist,33,M
1386739340,Dentist,31,M
1174899033,Internal Medicine,38,F
1194786053,Optometry,5,M
1427285758,Dentist,6,M
1417179565,Dentist,35,F
1255618252,Optometry,5,M
1295774024,Family Practice,38,F
1275780256,Emergency Medicine,32,M
1154354231,Ophthalmology,46,M
1215224118,Student in an Organized Health Care Education/Training Program,32,M
1770623068,Cardiology,36,M
1699734756,Allergy/Immunology,21,F
1326003914,General Surgery,30,M
1841400587,General Surgery,9,M
1639266349,Dentist,13,F
1992722656,Dentist,5,M
1083984306,Nurse Practitioner,13,F
1508820648,Physician Assistant,5,M
1902240120,Nurse Practitioner,20,F
1487604831,Family Practice,33,M
1811963234,Family Practice,9,M
1841259173,Internal Medicine,5,F
1134471626,Physician Assistant,43,F
1720086879,Family Practice,43,F
1942356035,Physician Assistant,5,F
1689842007,Internal Medicine,23,F
1083873301,Pulmonary Disease,32,F
1972563765,Internal Medicine,5,F
1437388741,Student in an Organized Health Care Education/Training Program,25,M
1538180666,Family Practice,47,F
1225299712,Cardiology,32,M
1811908999,Internal Medicine,32,F
1790741544,Optometry,49,M
1164489597,Orthopedic Surgery,6,M
1104882968,General Surgery,9,M
1730285248,Obstetrics/Gynecology,35,M
1972609972,Optometry,44,M
1346288263,Internal Medicine,50,M
1891794715,Podiatry,36,M
1225117138,Allergy/Immunology,32,F
1982791877,Internal Medicine,7,M
1174608210,Family Practice,26,M
1952301020,Family Practice,20,F
1104820570,Family Practice,6,M
1164540266,Orthopaedic Surgery,5,M
1124202379,Physician Assistant,20,F
1033114459,Medical Oncology,43,M
1861598997,Dentist,13,F
1164548814,Internal Medicine,3,M
1720289143,Nurse Practitioner,42,F
1114919917,Diagnostic Radiology,32,M
1942546056,Physician Assistant,13,F
1215992037,Family Practice,6,M
1487638532,Internal Medicine,43,F
1851577258,Certified Clinical Nurse Specialist,23,F
1124289814,Family Practice,5,F
1033156823,Dermatology,23,M
1669728895,Student in an Organized Health Care Education/Training Program,1,M
1881821767,Dentist,43,F
1982682605,Urology,5,M
1588663272,Orthopedic Surgery,13,M
1942274360,Ophthalmology,35,M
1396718086,Internal Medicine,32,M
1659488039,Pulmonary Disease,45,M
1992853873,Internal Medicine,5,F
1063496024,Optometry,7,F
1528045614,General Surgery,50,M
1013004522,General Surgery,4,M
1477541720,Urology,9,M
1770630667,Emergency Medicine,42,M
1417911009,Family Practice,38,M
1982681946,Cardiology,43,M
1386707719,Neuropsychiatry,9,M
1467673012,Family Practice,23,M
1902246275,Internal Medicine,13,F
1942457734,Physician Assistant,13,F
1740258995,Cardiology,36,M
1265644900,Dentist,21,M
1245406677,Internal Medicine,30,M
1033250725,Cardiology,43,M
1922297068,Rheumatology,43,F
1699823815,Optometry,11,F
1467504597,Family Practice,15,F
1356376644,Orthopedic Surgery,8,M
1275595290,Dentist,16,M
1932532629,Nurse Practitioner,16,F
1154305563,Ophthalmology,22,M
1891992897,Emergency Medicine,7,M
1851535355,Family Practice,46,M
1265569503,Family Practice,38,M
1902194277,Internal Medicine,32,F
1508007824,Physician Assistant,32,F
1881842383,Dentist,47,M
1225010499,Gastroenterology,15,M
1588720619,Dermatology,32,F
1205000890,Student in an Organized Health Care Education/Training Program,5,M
1053334946,Family Practice,6,M
1285618330,Obstetrics/Gynecology,11,F
1265401947,General Surgery,12,M
1598709750,Urology,34,M
1225215031,Ophthalmology,32,M
1396083515,Dentist,9,M
1740239581,Internal Medicine,25,M
1326099615,Cardiology,3,M
1144277559,Family Practice,37,M
1821426628,Physician Assistant,38,M
1184792368,Physician Assistant,33,F
1356570188,Nurse Practitioner,33,M
1295862225,Nurse Practitioner,6,F
1295040806,Student in an Organized Health Care Education/Training Program,43,M
1841284478,Family Practice,24,M
1548264534,Cardiology,9,M
1467432336,Optometry,13,F
1316293277,Student in an Organized Health Care Education/Training Program,35,M
1942209432,Infectious Disease,32,M
1306052378,Physician Assistant,47,M
1295823771,Family Practice,40,F
1558422162,Emergency Medicine,35,M
1700985405,Anesthesiology,32,F
1760695779,Family Practice,13,F
1831101435,Dentist,35,M
1760446744,Obstetrics/Gynecology,32,F
1578866430,Dentist,5,F
1023058815,Internal Medicine,43,M
1982673505,Orthopedic Surgery,44,M
1225104912,Internal Medicine,21,M
1366514606,Physician Assistant,5,M
1275727000,Dentist,23,F
1588647317,Internal Medicine,37,M
1619961562,Obstetrics/Gynecology,35,F
1831259340,Endocrinology,38,M
1215289921,Nurse Practitioner,9,F
1215967435,Physician Assistant,6,F
1912156258,Physician Assistant,38,F
1770565772,Optometry,43,M
1992800403,Family Practice,11,F
1295970192,Nurse Practitioner,21,F
1760651285,Family Practice,9,M
1841288578,Cardiology,3,M
1053408435,Nephrology,5,M
1962831644,Dentist,9,F
1760635825,Physician Assistant,32,F
1740398601,Internal Medicine,40,M
1760425664,Hematology/Oncology,43,F
1407997703,Dentist,35,M
1003809005,Radiation Oncology,35,M
1447248786,Endocrinology,32,M
1679678403,Psychiatry,43,M
1245443548,Hospice and Palliative Care,25,M
1568429686,Family Practice,35,M
1801806948,Oral Surgery (dentists only),14,M
1043340938,Physician Assistant,22,F
1902871890,Neurology,40,M
1902883788,Obstetrics/Gynecology,30,F
1891858155,Pharmacist,5,F
1578990206,Obstetrics/Gynecology,32,M
1790868735,Dermatology,5,M
1881661387,Optometry,22,M
1972666030,Optometry,48,M
1770617680,Physician Assistant,30,F
1609844703,Family Practice,36,M
1265411920,Gastroenterology,43,M
1568570166,Neurology,5,M
1689641086,Cardiology,8,M
1740250067,Family Practice,3,F
1114925419,Cardiology,33,M
1134489784,Internal Medicine,40,M
1689620874,Nurse Practitioner,14,F
