uniqueID,A / B Otic,condition,rating,date,usefulCount
9365,Provera,Birth Control,10,29-Jun-16,10
137329,Provera,Acne,10,20-Nov-11,4
214015,Provera,Vaginal Yeast Infection,10,21-Jun-16,5
90625,Provera,Herpes Simplex,10,6-Nov-14,46
160169,Provera,Anxiety,9,14-Aug-17,16
98265,Provera,Birth Control,6,3-Jun-15,0
3599,Provera,Vaginal Yeast Infection,8,30-Jun-10,13
115510,Provera,Anesthesia,9,11-Jul-13,12
147636,Provera,Panic Disorde,10,22-Feb-09,6
80579,Provera,Osteoarthritis,5,24-Apr-09,36
191614,Provigil,ADHD,8,15-Jan-13,70
39405,Provigil,Weight Loss,1,16-Aug-16,7
7723,Provigil,Panic Disorde,10,21-Jun-13,76
86460,Provigil,"Diabetes, Type 2",3,12-Feb-16,17
16539,Provigil,Birth Control,6,12-Dec-15,2
58930,Provigil,Peptic Ulce,10,19-Apr-17,2
181807,Provigil,Pain,10,26-May-10,10
156971,Provigil,Opioid-Induced Constipation,8,10-Sep-17,1
44858,Provigil,"COPD, Maintenance",10,10-Sep-16,5
69210,Provigil,Osteoarthritis,10,7-Oct-13,88
88513,Provigil,Bowel Preparation,1,23-Jan-17,11
82172,Provigil,Obesity,10,18-Feb-16,24
49155,Provigil,Birth Control,5,5-Jul-16,0
116922,Provigil,Seizure Prevention,9,16-Aug-13,51
29889,Provigil,Anxiety,9,16-Jul-11,47
130314,Provigil,Abnormal Uterine Bleeding,8,16-Nov-13,36
221920,Provigil,Vaginal Yeast Infection,10,22-Oct-16,54
139007,Provigil,Weight Loss,10,9-Jul-09,7
193293,Provigil,Muscle Spasm,6,5-Nov-15,13
60258,Provigil,Birth Control,8,5-Dec-11,0
133377,Provigil,Rosacea,9,22-May-17,17
130102,Provigil,Birth Control,9,9-Nov-14,55
199506,Provigil,Bacterial Infection,2,1-Apr-16,7
14432,Provigil,Opiate Dependence,9,12-Jan-10,14
72005,Provigil,Anxiety,10,23-Sep-15,80
69451,Provigil,Chronic Pain,3,12-Aug-16,15
67842,Provigil,Emergency Contraception,10,18-Sep-16,11
182774,Provigil,Chronic Pain,8,5-Nov-16,52
135964,Provigil,Alcohol Dependence,8,15-Apr-15,12
71469,Provigil,Birth Control,5,10-Oct-11,4
103557,Provigil,Birth Control,3,25-Oct-12,7
164765,Provigil,Pain,10,20-Jul-08,26
163586,Prozac,Depression,8,5-Jan-15,109
89707,Prozac,Depression,3,2-Feb-11,9
105907,Prozac,ADHD,9,20-Aug-15,21
20438,Prozac,Seizures,10,18-Oct-14,48
210725,Prozac,Major Depressive Disorde,1,13-Feb-17,12
28195,Prozac,Generalized Anxiety Disorde,9,27-Jun-15,31
70215,Prozac,Dry Eye Disease,1,17-Jan-17,5
158329,Prozac,Bipolar Disorde,10,26-Jun-09,57
76496,Prozac,High Blood Pressure,10,24-Oct-10,20
2182,Prozac,Polycystic Ovary Syndrome,7,16-Aug-15,11
127169,Prozac,Insomnia,10,10-Feb-15,67
35887,Prozac,Opiate Dependence,9,3-Mar-14,55
208560,Prozac,High Blood Pressure,10,8-May-09,32
134654,Prozac,Pain,9,27-Mar-12,8
187072,Prozac,Acne,10,11-Jul-09,15
153847,Prozac,Otitis Media,9,6-Jan-13,9
67297,Prozac,Indigestion,7,4-Jun-12,22
213246,Prozac,Narcolepsy,10,3-Dec-11,26
231876,Prozac,Insomnia,5,11-Apr-12,10
34784,Prozac,Acne,8,20-Aug-14,15
173138,Prozac,Anxiety,10,9-Nov-11,3
219861,Prozac,Interstitial Cystitis,10,2-Apr-17,16
71695,Prozac,Chronic Pain,1,29-May-17,5
61481,Prozac,Panic Disorde,9,9-Apr-17,11
197717,Prozac,Anxiety,9,17-Apr-09,11
49837,Prozac,Alcohol Withdrawal,8,16-Jun-16,53
151158,Prozac,Pain,3,23-Feb-11,22
7924,Prozac,Depression,10,1-Jan-09,96
128882,Prozac,Obesity,10,23-Jun-14,38
216865,Prozac,Dry Eye Disease,9,17-Jul-17,9
216551,Prozac,Erectile Dysfunction,10,7-Dec-08,54
71909,Prozac,Depression,7,4-Jan-16,22
13547,Prozac,ADHD,10,14-Mar-13,53
208876,Prozac,Insomnia,9,17-Nov-15,17
181129,Prozac,Eye Redness/Itching,1,16-Jul-15,9
19756,Prozac,Pain,6,12-Mar-10,18
72058,Prozac,Restless Legs Syndrome,10,3-May-15,23
224429,Prozac,Underactive Thyroid,7,14-Aug-12,23
209840,Prozac,Dyspareunia,7,21-Jul-16,17
144681,Prozac,Birth Control,10,6-Mar-16,7
168528,Prozac,Depression,10,6-Nov-15,22
200534,Prozac,Smoking Cessation,6,16-Jul-11,4
201596,Prozac,Panic Disorde,10,13-Dec-13,424
91613,Prozac,Narcolepsy,8,13-Jul-12,27
186748,Prozac,High Blood Pressure,10,12-Feb-12,61
85225,Prozac,Birth Control,4,11-Sep-15,4
63527,Prozac,Acne,8,12-Jul-15,9
229579,Prozac,Bipolar Disorde,8,8-Jan-15,155
145463,Prozac,Weight Loss,10,4-Apr-17,69
130171,Prozac,Emergency Contraception,10,11-Jul-14,40
28317,Prozac,Generalized Anxiety Disorde,9,14-Nov-14,59
199820,Prozac,Smoking Cessation,10,2-Dec-16,24
141944,Prozac,Depression,8,6-Nov-09,20
163767,Prozac,Depression,4,24-Apr-10,27
39439,Prozac,Obesity,10,11-Oct-16,79
228467,Prozac,Schizophrenia,1,13-Feb-17,8
135112,Prozac,Acne,7,16-Jul-13,14
182950,Prozac,Depression,7,13-Jun-15,34
214334,Prozac,Vaginal Yeast Infection,7,19-Dec-15,3
45807,Prozac,Panic Disorde,3,31-Jan-11,2
27456,Prozac,Restless Legs Syndrome,5,20-Nov-15,24
57147,Prozac,Constipation,3,20-Oct-09,43
164681,Prozac,Obesity,9,27-Nov-17,1
4180,Prozac,Pain,10,27-Sep-10,17
168949,Prozac,Depression,10,25-Dec-12,52
67351,Prozac,Abnormal Uterine Bleeding,10,11-May-17,17
197239,Prozac,Depression,7,21-Jan-14,31
116921,Prozac,Bipolar Disorde,6,19-Aug-13,48
20222,Prozac,Bladder Infection,9,7-Dec-14,74
41809,Prozac,Opiate Withdrawal,9,15-Jul-12,106
133904,Prozac,High Blood Pressure,8,23-Jun-17,8
62878,Prozac,High Blood Pressure,8,26-Apr-08,151
191557,Prozac,ADHD,9,22-Feb-15,41
16899,Prozac,Eczema,10,10-Mar-10,28
37435,Prozac,ADHD,10,13-Sep-13,50
222434,Prozac,Birth Control,6,26-Jul-17,0
80056,Prozac,Cough,1,11-Mar-17,8
223379,Prozac,Allergic Rhinitis,9,28-Feb-12,19
187078,Prozac,"COPD, Maintenance",9,15-Nov-17,0
81341,Prozac,Acne,8,10-Nov-15,14
11277,Prozac,,5,9-Mar-11,20
112268,Prozac,Alcohol Withdrawal,9,21-Jan-17,35
121819,Prozac,Bipolar Disorde,10,15-Aug-13,39
124726,Prozac,Allergic Rhinitis,10,10-Nov-09,21
174978,Prozac,Allergic Rhinitis,3,26-Apr-17,2
166020,Prozac,Birth Control,8,11-Feb-17,1
203392,Prozac,Insomnia,5,6-Dec-15,19
143636,Prozac,Birth Control,5,25-Nov-16,7
211878,Prozac,Epilepsy,1,30-Aug-16,6
40044,Prozac,Obesity,8,5-May-15,9
226950,Prozac,Birth Control,10,24-Nov-14,3
28440,Prozac,Generalized Anxiety Disorde,10,8-Aug-13,56
128284,Prozac,Weight Loss,10,14-Jan-16,13
158213,Prozac,Bipolar Disorde,5,21-Mar-15,18
169164,Prozac,Supraventricular Tachycardia,3,13-Jun-13,66
54724,Prozac,Weight Loss,3,22-Mar-17,7
116014,Prozac,Bipolar Disorde,3,6-Dec-11,22
94926,Prozac,Depression,10,7-Jun-13,102
30770,Prozac,Vaginal Yeast Infection,1,8-Jul-17,6
73316,Prozac,Birth Control,2,3-Apr-14,4
38896,Prozac,Weight Loss,7,14-Oct-17,10
110140,Prozac,Birth Control,10,8-Apr-16,5
107929,Prozac,Birth Control,1,3-Jan-17,17
111414,Prozac,Hepatitis C,10,5-Sep-15,31
17771,Prozac,Birth Control,10,28-Dec-14,35
201705,Prozac,Panic Disorde,1,23-Jul-13,14
112381,Prozac,von Willebrand's Disease,10,25-Aug-10,4
38121,Prozac,Eczema,1,2-Oct-17,0
71912,Prozac,Depression,10,29-Dec-15,62
43714,Prozac,Birth Control,1,20-Sep-09,19
107708,Prozac,Birth Control,1,16-Oct-10,5
103346,Prozac,Pain,8,15-Aug-11,42
208899,Prozac,Insomnia,1,28-Jan-16,18
29452,Prozac,Diabetic Peripheral Neuropathy,7,29-Jul-15,19
126621,Prozac,Migraine,10,30-Aug-16,8
78028,Prozac,Bipolar Disorde,1,12-May-17,8
50475,Prozac,Peripheral Neuropathy,9,28-Jul-12,102
150513,Prozac,Bacterial Skin Infection,1,4-Oct-16,13
208994,Prozac,Insomnia,1,8-Jun-15,31
56950,Prozac,GERD,5,26-Jan-17,12
105085,Prozac,High Cholesterol,2,5-Dec-17,3
136981,Prozac,Acne,5,7-Oct-16,26
207196,Prozac,Cold Sores,10,16-Nov-16,34
183987,Prozac,Sedation,8,11-Nov-17,0
121918,Prozac,Social Anxiety Disorde,9,10-Apr-12,38
129641,Prozac,Birth Control,10,18-Jun-15,18
129673,Prozac,Birth Control,1,7-Jun-15,4
5666,Prozac,Overactive Bladde,8,24-Oct-13,29
217911,Prozac,ADHD,10,12-Mar-09,172
108176,Prozac,Birth Control,9,6-Jun-15,4
10676,Prozac,Primary Hyperaldosteronism,10,26-Aug-13,35
57633,Prozac,Pain,8,29-Oct-16,52
226282,Prozac,Birth Control,2,8-Sep-15,3
194471,Prozac,High Cholesterol,1,12-Jun-17,23
86602,Prozac,"Diabetes, Type 2",1,19-Oct-14,45
148573,Prozac,Abnormal Uterine Bleeding,1,17-Mar-17,9
186705,Prozac,ADHD,10,11-Mar-09,14
162762,Prozac,Otitis Media,1,22-Nov-16,5
220351,Prozac,ibromyalgia,7,26-Feb-14,112
185963,Prozac,"Breast Cancer, Palliative",7,26-Feb-16,8
123404,Prozac,Birth Control,8,5-Dec-10,4
42280,Prozac,Skin and Structure Infection,9,23-Jun-15,2
224175,Prozac,Hashimoto's disease,8,3-Oct-17,1
80741,Prozac,Irritable Bowel Syndrome,10,25-May-08,4
93079,Prozac,Major Depressive Disorde,9,1-Jul-16,15
37514,Prozac,ADHD,6,1-Jan-12,32
189565,Prozac,Pain,9,19-Dec-09,38
159418,Prozac,Atrophic Vaginitis,7,26-Jan-16,49
25323,Prozac,Pain,9,7-Jul-09,20
79442,Prozac,Emergency Contraception,10,27-Apr-15,54
218306,Prozac,Sinusitis,9,6-May-14,76
100851,Prozac,Obesity,1,12-Jul-15,35
26867,Prozac Weekly,Emergency Contraception,2,6-Oct-17,1
75826,Prozac Weekly,Insomnia,10,29-Apr-14,32
217172,Pseudoephedrine,Pediatric Growth Hormone Deficiency,1,31-Aug-15,7
92318,Pseudoephedrine,ibromyalgia,1,4-Mar-09,35
109031,Pseudoephedrine,Birth Control,3,13-May-17,2
188712,Pseudoephedrine,Birth Control,10,23-Jul-15,16
81167,Pseudoephedrine,Acne,10,9-Oct-17,0
171029,Pseudoephedrine,Depression,9,17-Oct-09,41
214945,Pseudoephedrine,Human Papillomavirus Prophylaxis,1,22-Apr-09,5
32269,Pseudoephedrine,High Blood Pressure,10,16-Nov-17,4
4054,Pseudoephedrine,Schizophrenia,9,21-Dec-12,9
6841,Pseudoephedrine,Pneumococcal Disease Prophylaxis,1,29-Nov-17,0
2171,Pseudoephedrine,Polycystic Ovary Syndrome,5,12-Sep-15,64
223325,Pseudoephedrine,Allergic Rhinitis,9,1-Apr-10,28
109721,Pseudoephedrine,Birth Control,5,2-Aug-16,5
110863,Pseudoephedrine,"Diabetes, Type 2",2,26-Nov-17,0
200133,Pseudoephedrine / triprolidine,Smoking Cessation,10,24-Jun-15,32
4964,Pseudoephedrine / triprolidine,Birth Control,7,3-Nov-16,4
57116,Psoriasin,Constipation,10,12-Jul-13,104
26955,Psoriasin,Pain,2,22-Feb-17,17
193675,Psoriasin,Cold Symptoms,8,13-Sep-11,28
150171,Psyllium,Cough and Nasal Congestion,9,10-Mar-15,10
139945,Psyllium,Postmenopausal Symptoms,4,8-Jun-17,1
223372,Psyllium,Urticaria,9,3-Jan-13,15
102629,Psyllium,Depression,5,11-Jun-15,44
136170,Pulmicort Respules,Migraine,9,14-Jan-14,13
182992,Pulmicort Turbuhaler,Chronic Pain,5,6-May-15,83
188213,Pulmozyme,Birth Control,5,24-Oct-17,10
211289,Pylera,Seasonal Allergic Conjunctivitis,1,4-Oct-16,9
124063,Pylera,Birth Control,9,16-Jul-16,1
50990,Pylera,Chlamydia Infection,10,10-Feb-17,4
60738,Pylera,Bowel Preparation,5,4-Jan-16,20
94343,Pylera,Major Depressive Disorde,10,26-Jul-15,43
51582,Pylera,"Asthma, Maintenance",1,27-Sep-11,39
160610,Pylera,Anxiety,2,24-May-14,15
24181,Pylera,Acne,9,27-Aug-15,19
148059,Pylera,Birth Control,5,14-Oct-15,8
75892,Pylera,Insomnia,5,28-Aug-11,10
220603,Pylera,Abnormal Uterine Bleeding,3,10-Jun-11,5
25948,Pylera,"Onychomycosis, Toenail",3,18-Mar-15,40
112576,Pylera,Insomnia,9,25-Sep-14,28
110268,Pylera,Birth Control,3,24-Feb-16,14
173199,Pylera,Anxiety,8,23-Oct-09,29
181333,Pylera,Depression,4,11-May-16,28
188983,Pylera,Postmenopausal Symptoms,9,25-Oct-12,32
62207,Pylera,Anxiety and Stress,8,25-Jul-13,105
18298,Pylera,Pain,10,7-Feb-11,37
166539,Pyrantel,Emergency Contraception,8,29-Sep-16,8
103016,Pyridium,Depression,1,29-Aug-09,152
96301,Pyridium,Depression,3,12-Aug-10,18
35586,Pyridium,Opiate Dependence,10,20-Aug-17,11
228945,Pyridium,Erectile Dysfunction,4,29-May-16,33
89584,Pyridium,Anxiety and Stress,10,15-May-12,52
177117,Pyridostigmine,Birth Control,1,28-Jun-17,2
148560,Pyridostigmine,Birth Control,2,8-Jan-17,2
35822,Pyridostigmine,Opiate Dependence,7,2-May-15,18
82224,Pyridostigmine,"Diabetes, Type 2",9,13-Mar-16,23
21050,Pyrithione zinc,Schizoaffective Disorde,1,11-Jul-17,1
176013,Pyrithione zinc,"Conjunctivitis, Bacterial",9,28-Mar-15,25
207366,Q-Dryl,Bowel Preparation,3,19-May-17,8
115900,QNASL,Bipolar Disorde,7,7-Dec-09,37
141929,QNASL,Generalized Anxiety Disorde,5,28-Dec-09,26
192253,QNASL,Birth Control,7,3-Nov-15,3
19479,Qsymia,Generalized Anxiety Disorde,9,24-Mar-15,74
97136,Qsymia,Insomnia,10,24-Jun-11,3
158321,Qsymia,Muscle Spasm,10,27-Aug-10,149
205931,Qsymia,Depression,9,12-Jul-09,10
184491,Qsymia,Anxiety,10,13-Nov-11,9
85608,Qsymia,Birth Control,9,30-Jul-14,23
28037,Qsymia,Depression,7,15-Feb-16,17
12242,Qsymia,Menstrual Disorders,1,8-Mar-16,3
162163,Qsymia,Osteoporosis,1,14-Feb-17,122
50940,Qsymia,Chlamydia Infection,1,9-Jan-17,5
117404,Qsymia,"Onychomycosis, Toenail",1,30-Apr-17,10
108929,Qsymia,Birth Control,5,9-Jun-17,0
204148,Qsymia,Seizures,3,28-Aug-15,12
35873,Qsymia,Opiate Dependence,9,11-Jun-14,72
86490,Qsymia,"Diabetes, Type 2",1,19-Dec-16,19
212206,Qsymia,Seizure Prevention,7,19-Oct-13,31
91565,Qsymia,Multiple Sclerosis,10,10-Jun-13,89
50639,Qsymia,Anxiety,7,25-Apr-10,15
119606,Qsymia,"Hypogonadism, Male",9,26-Aug-10,18
188711,Qsymia,Birth Control,10,30-Jul-15,13
56210,Qsymia,Rheumatoid Arthritis,10,24-Feb-17,37
46927,Qsymia,Major Depressive Disorde,3,15-Mar-17,7
223918,Qsymia,Birth Control,10,30-Jan-17,2
59881,Qsymia,Birth Control,8,13-Oct-15,11
154096,Qsymia,"Ulcerative Colitis, Active",2,11-Mar-16,13
203791,Qsymia,Insomnia,3,9-Jan-17,9
171666,Qsymia,Depression,7,20-Jan-10,55
190302,Qsymia,Birth Control,5,21-May-15,7
166641,Qsymia,Emergency Contraception,10,30-Aug-16,3
101925,Qsymia,Insomnia,9,7-Apr-17,32
202375,Qsymia,Bipolar Disorde,8,12-Mar-16,32
72627,Qsymia,Birth Control,6,24-Sep-15,5
154561,Qsymia,Opiate Dependence,10,27-Feb-17,14
48567,Qsymia,Birth Control,2,17-Jul-17,1
189862,Qsymia,"Diabetes, Type 2",10,6-Jan-17,47
54488,Qsymia,Weight Loss,2,20-Jun-17,15
216439,Qsymia,Erectile Dysfunction,10,30-Sep-15,93
136895,Qsymia,Acne,9,23-Jun-17,1
19989,Qsymia,Pain,10,19-Jun-08,103
172577,Qsymia,Bipolar Disorde,3,17-Oct-15,19
120291,Qsymia,Allergic Rhinitis,1,10-Sep-16,24
153378,Qsymia,Prostatitis,6,14-Apr-14,10
22007,Qsymia,Rheumatoid Arthritis,10,29-Jan-13,3
106509,Qsymia,Birth Control,2,31-Mar-16,8
168363,Qsymia,Migraine,10,17-May-09,21
88115,Qsymia,Bacterial Infection,5,1-Sep-14,34
40513,Qsymia,ibromyalgia,8,2-Jun-09,30
154539,Qsymia,Opiate Dependence,1,5-Nov-15,15
116715,Qsymia,Bipolar Disorde,10,29-Dec-16,61
164153,Qsymia,Dry Eye Disease,6,11-Dec-17,0
154361,Qsymia,Lactation Augmentation,6,21-Mar-11,12
15457,Qsymia,Birth Control,10,20-Dec-16,6
222985,Qsymia,Migraine Prevention,10,10-Jan-11,29
197774,Qsymia,Depression,10,17-Nov-08,292
99400,Qsymia,39</span> users found this comment helpful.,10,21-Jun-12,39
18491,Qsymia,Rosacea,1,11-Dec-17,2
181021,Qsymia,Seasonal Allergic Conjunctivitis,10,27-Jun-08,16
207740,Qsymia,Bowel Preparation,10,2-Nov-15,20
75463,Qsymia,Heart Failure,5,9-Sep-09,31
121306,Qsymia,Depression,10,28-May-16,37
83742,Qsymia,Ovulation Induction,10,4-Dec-11,345
171138,Qsymia,"Constipation, Drug Induced",8,9-Apr-17,8
4846,Qsymia,Obesity,10,15-Oct-14,94
99549,Qsymia,Bowel Preparation,6,20-Jul-17,5
32691,Qsymia,moterol),4,28-May-16,12
141722,Qsymia,Depression,7,11-Feb-12,29
32990,Qsymia,Birth Control,10,24-Jun-15,18
41093,Qsymia,Pain,8,24-Oct-13,52
220382,Qsymia,Birth Control,2,11-Mar-12,1
18452,Qsymia,Pain,10,3-Nov-08,25
206274,Qsymia,Crohn's Disease,5,18-Aug-17,1
101983,Qsymia,Insomnia,1,7-Apr-14,62
40,Qsymia,Birth Control,1,16-Nov-15,5
214542,Qsymia,Anxiety,2,13-Nov-17,2
227423,Qsymia,Birth Control,9,10-Jun-13,104
14234,Qsymia,Overactive Bladde,2,17-Nov-12,69
215252,Qsymia,Irritable Bowel Syndrome,9,2-Aug-09,29
3866,Qsymia,Indigestion,10,30-Aug-15,1
108385,Qsymia,Obesity,6,6-May-15,8
158694,Qsymia,Narcolepsy,8,5-Jan-12,49
137763,Qsymia,Psoriatic Arthritis,10,11-Sep-13,47
36,Qsymia,Birth Control,10,18-Nov-15,4
177452,Qsymia,Major Depressive Disorde,1,9-Jul-16,11
8187,Qsymia,Insomnia,9,1-Mar-17,3
126755,Qsymia,Pain,1,20-Feb-09,23
87091,Qsymia,Schizophrenia,8,19-Feb-15,26
217829,Qsymia,ADHD,6,26-Nov-14,25
160616,Qsymia,Panic Disorde,10,19-Apr-14,149
166301,Qsymia,Birth Control,8,29-Nov-16,0
189309,Qsymia,Chronic Pain,8,4-Apr-14,38
22557,Qsymia,Helicobacter Pylori Infection,10,23-Dec-16,5
100314,Qsymia,Birth Control,10,1-Jul-15,5
167182,Qsymia,Birth Control,1,28-Apr-16,0
98456,Qsymia,Birth Control,10,3-Nov-14,8
84501,Qsymia,Birth Control,1,21-Oct-16,4
16659,Qsymia,Birth Control,7,27-Oct-09,1
18473,Qsymia,Hemorrhoids,10,15-May-16,6
54144,Qsymia,Acne,5,4-Dec-12,7
229303,Qsymia,Schizophrenia,1,2-Oct-17,5
227382,Qsymia,Birth Control,8,10-Aug-13,5
171243,Qsymia,Erectile Dysfunction,10,13-Jan-11,55
161164,Qsymia,Schizoaffective Disorde,10,19-Feb-14,42
100411,Qsymia,Birth Control,2,23-Oct-13,18
133572,Qsymia,Muscle Spasm,6,24-Nov-08,100
136016,Qsymia,Alcohol Dependence,5,9-Apr-17,12
46665,Qsymia,Chronic Myelogenous Leukemia,10,7-Sep-08,56
23569,Qsymia,Not Listed / Othe,10,17-Jan-09,20
62236,Qsymia,Anxiety and Stress,7,23-Sep-13,105
81139,Qsymia,Hyperhidrosis,10,17-Mar-10,5
91295,Qsymia,Hyperhidrosis,10,1-Jul-08,19
121899,Q-Tapp DM,Generalized Anxiety Disorde,7,20-Oct-12,45
144291,Quasense,Birth Control,1,9-May-16,4
213054,Quasense,Cystic Fibrosis,10,12-Oct-17,0
38444,Quasense,Dysuria,6,19-Apr-15,6
418,Quasense,Abnormal Uterine Bleeding,10,1-Apr-14,24
163423,Quasense,Depression,10,23-Aug-16,44
11881,Quasense,"Diabetes, Type 2",10,2-Apr-16,25
52871,Quasense,Migraine,10,10-Jan-14,33
155532,Quasense,Bacterial Vaginitis,5,4-Sep-14,21
203839,Questran Light,Insomnia,1,14-Apr-17,18
184951,Questran Light,Tendonitis,8,2-Dec-11,28
185582,Quetiapine,Obesity,10,6-Mar-17,25
204445,Quetiapine,Anxiety,8,18-Apr-15,82
185407,Quetiapine,Rheumatoid Arthritis,10,18-Apr-17,5
211642,Quetiapine,Borderline Personality Disorde,5,9-Aug-17,2
28431,Quetiapine,Generalized Anxiety Disorde,10,6-Nov-13,68
5611,Quetiapine,Heart Failure,10,13-Dec-16,5
104429,Quetiapine,Birth Control,2,21-Dec-11,2
135544,Quetiapine,Swine Flu,9,7-Aug-09,6
201526,Quetiapine,Depression,8,2-Apr-15,44
168433,Quetiapine,Vaginal Yeast Infection,1,25-Jan-17,7
190053,Quetiapine,Labor Pain,5,19-Apr-16,3
105471,Quetiapine,Psoriasis,8,19-Mar-17,4
183770,Quetiapine,Depression,8,9-Jul-08,216
74319,Quetiapine,,5,13-Aug-10,9
91077,Quetiapine,Overactive Bladde,1,17-Oct-17,12
229937,Quetiapine,"Breast Cancer, Adjuvant",1,29-May-15,37
81347,Quetiapine,Menstrual Disorders,1,30-Sep-15,3
105703,Quetiapine,"Gout, Acute",10,19-Dec-09,51
208477,Quetiapine,emale Infertility,1,17-Apr-17,3
130135,Quetiapine,Emergency Contraception,10,5-Sep-14,29
202799,Quetiapine,"Diarrhea, Chronic",10,7-Apr-17,15
62796,Quetiapine,Arrhythmia,9,2-Sep-17,1
50400,Quetiapine,Anxiety,9,23-Sep-13,105
153253,Quetiapine,Rosacea,7,26-Nov-15,9
188332,Quetiapine,Birth Control,9,3-Jul-17,1
195975,Quetiapine,Nasal Congestion,10,28-Sep-08,7
34080,Quetiapine,Osteoporosis,5,10-Aug-13,107
74455,Quetiapine,Menstrual Disorders,7,12-Apr-10,5
172348,Quetiapine,Bipolar Disorde,10,4-Feb-17,10
85865,Quetiapine,Ovarian Cysts,10,19-Jul-13,12
74128,Quetiapine,Birth Control,8,21-Jun-11,9
130858,Quetiapine,Birth Control,1,6-Jul-11,3
227586,Quetiapine,Birth Control,6,23-Jul-12,1
108915,Quetiapine,Birth Control,5,15-Jun-17,2
82556,Quetiapine,Pain,7,30-Nov-17,0
44899,Quetiapine,Anxiety and Stress,1,17-Aug-17,13
230346,Quetiapine,Birth Control,4,27-Jun-14,8
71629,Quetiapine,Pain,1,25-Oct-17,1
6738,Quetiapine,Birth Control,1,29-Jul-16,3
32871,Quetiapine,Birth Control,1,7-Nov-17,0
14596,Quetiapine,Opiate Dependence,10,26-May-08,25
115826,Quetiapine,Bipolar Disorde,7,3-Mar-15,3
212288,Quetiapine,Bipolar Disorde,9,9-Sep-11,15
39546,Quetiapine,Obesity,9,21-Jun-16,26
138776,Quetiapine,Weight Loss,10,25-Apr-11,14
163721,Quetiapine,Anxiety,9,30-Jun-12,107
107542,Quetiapine,Birth Control,9,12-Apr-11,0
149625,Quetiapine,Birth Control,9,28-Nov-12,8
43181,Quetiapine,Abnormal Uterine Bleeding,1,9-May-12,7
132905,Quetiapine,Birth Control,9,8-Feb-16,3
171380,Quetiapine,Major Depressive Disorde,8,17-Dec-16,17
128599,Quetiapine,Weight Loss,8,25-May-15,16
54510,Quetiapine,Weight Loss,9,12-Jul-17,0
186489,Quetiapine,Depression,9,13-May-10,13
142321,Quetiapine,Birth Control,8,2-Nov-17,0
150933,Quetiapine,Bacterial Skin Infection,4,3-Apr-10,43
137014,Quetiapine,Rosacea,8,21-Apr-16,7
21976,Quetiapine,"Crohn's Disease, Maintenance",10,3-Jul-15,45
216485,Quetiapine,Erectile Dysfunction,10,16-Jul-13,57
164709,Quetiapine,Irritable Bowel Syndrome,9,15-May-16,39
91506,Quetiapine,Breast Cance,5,16-Oct-16,23
34397,Quetiapine,High Blood Pressure,8,25-Apr-11,22
65887,Quetiapine,mance Anxiety,10,7-Sep-15,26
230015,Quetiapine,Vaginal Yeast Infection,9,16-Feb-17,19
23891,Quetiapine,Bipolar Disorde,10,26-May-13,54
156451,Quetiapine,Not Listed / Othe,8,5-Mar-09,2
125162,Quetiapine,Constipation,10,31-Oct-16,10
62423,Quetiapine,Anxiety and Stress,10,3-Dec-11,63
19313,Quetiapine,Diabetic Peripheral Neuropathy,2,24-Apr-16,22
143557,Quetiapine,Birth Control,9,31-Dec-16,1
151617,Quetiapine,Smoking Cessation,8,1-Jul-15,16
53106,Quetiapine,Urinary Tract Infection,10,6-Apr-16,19
8857,Quetiapine,Erectile Dysfunction,8,16-Sep-16,68
221769,Quetiapine,GERD,10,30-Nov-16,37
86000,Quetiapine,Birth Control,10,1-Oct-12,12
117469,Quetiapine,Migraine Prevention,1,7-Dec-16,10
60215,Quetiapine,Birth Control,10,28-Feb-12,1
174167,Quetiapine,Anxiety,9,25-Sep-10,48
31880,Quetiapine,Vaginal Yeast Infection,5,13-Aug-15,4
78176,Quetiapine,Bipolar Disorde,10,12-Oct-11,51
28715,Quetiapine,Depression,6,23-Nov-11,18
25878,Quetiapine,Birth Control,10,8-Nov-11,7
226807,Quetiapine,Birth Control,4,15-Feb-15,8
212395,Quetiapine,Overactive Bladde,10,18-Apr-10,47
197229,Quetiapine,Anxiety,8,24-Feb-14,52
119268,Quetiapine,"Hypogonadism, Male",1,31-Aug-16,10
98857,Quetiapine,Birth Control,10,12-Jul-14,7
159156,Quetiapine,Birth Control,7,20-Jan-15,7
112674,Quetiapine,Insomnia,8,26-Sep-10,12
229213,Quetiapine,Erectile Dysfunction,10,15-Nov-10,44
57174,Quetiapine,Hypertriglyceridemia,2,30-Sep-09,48
31700,Quetiapine,Vaginal Yeast Infection,4,22-Dec-15,1
21462,Quetiapine,Vitamin/Mineral Supplementation during Pregnancy/Lactation,6,5-Feb-17,2
192778,Quetiapine,Birth Control,6,21-Oct-10,4
188062,Quetiapine,Bipolar Disorde,10,11-Aug-10,33
151302,Quetiapine,Pain,10,16-Jul-08,198
75482,Quetiapine,Rosacea,10,2-Mar-14,61
173423,Quetiapine,mulation) (phenylephrine),10,26-Sep-16,4
212687,Quetiapine,Anxiety,8,6-Nov-09,17
35043,Quetiapine,Skin or Soft Tissue Infection,1,9-Apr-17,6
28933,Quetiapine,Depression,8,6-Apr-09,17
42797,Quetiapine,Birth Control,9,23-Mar-17,16
188669,Quetiapine,Birth Control,1,30-Aug-15,27
