State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
SC,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",648,100,0.045857217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,655
SC,2017,September,12 month-ending,Cocaine (T40.5),222,100,0.045857217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,235
SC,2017,September,12 month-ending,Number of Deaths,"47,975",100,0.045857217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2017,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375,100,0.045857217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,379
SC,2018,April,12 month-ending,Number of Drug Overdose Deaths,"1,057",100,0.062853551,South Carolina,Underreported due to incomplete data.,*,"1,068"
SC,2018,April,12 month-ending,Methadone (T40.3),46,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,47
SC,2018,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",454,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,461
SC,2018,April,12 month-ending,Psychostimulants with abuse potential (T43.6),206,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,210
SC,2018,April,12 month-ending,Cocaine (T40.5),253,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,269
SC,2018,April,12 month-ending,Number of Deaths,"49,321",100,0.062853551,South Carolina,Underreported due to incomplete data.,*,
SC,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",706,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,716
SC,2018,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",791,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,800
SC,2018,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",369,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,375
SC,2018,April,12 month-ending,Percent with drugs specified,98.20245979,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,
SC,2018,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),333,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,338
SC,2018,April,12 month-ending,Heroin (T40.1),159,100,0.062853551,South Carolina,Underreported due to incomplete data.,*,161
SC,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",357,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,364
SC,2018,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),311,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,318
SC,2018,August,12 month-ending,Cocaine (T40.5),228,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,241
SC,2018,August,12 month-ending,Methadone (T40.3),56,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,57
SC,2018,August,12 month-ending,Percent with drugs specified,98.38556505,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,
SC,2018,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",772,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,785
SC,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",702,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,716
SC,2018,August,12 month-ending,Number of Drug Overdose Deaths,"1,053",100,0.064795691,South Carolina,Underreported due to incomplete data.,*,"1,071"
SC,2018,August,12 month-ending,Heroin (T40.1),137,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,140
SC,2018,August,12 month-ending,Psychostimulants with abuse potential (T43.6),224,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,231
SC,2018,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",460,100,0.064795691,South Carolina,Underreported due to incomplete data.,*,470
SC,2018,August,12 month-ending,Number of Deaths,"49,386",100,0.064795691,South Carolina,Underreported due to incomplete data.,*,
SC,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),332,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,333
SC,2018,December,12 month-ending,Methadone (T40.3),57,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,58
SC,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",740,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,742
SC,2018,December,12 month-ending,Number of Drug Overdose Deaths,"1,106",100,0.076680927,South Carolina,Underreported due to incomplete data.,*,"1,108"
SC,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",376,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,378
SC,2018,December,12 month-ending,Heroin (T40.1),168,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,169
SC,2018,December,12 month-ending,Number of Deaths,"49,556",100,0.076680927,South Carolina,Underreported due to incomplete data.,*,
SC,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",496,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,497
SC,2018,December,12 month-ending,Cocaine (T40.5),254,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,270
SC,2018,December,12 month-ending,Percent with drugs specified,97.920434,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,
SC,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),241,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,243
SC,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",818,100,0.076680927,South Carolina,Underreported due to incomplete data.,*,819
SC,2018,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",417,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,422
SC,2018,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),318,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,322
SC,2018,February,12 month-ending,Cocaine (T40.5),226,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,240
SC,2018,February,12 month-ending,Number of Drug Overdose Deaths,992,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,"1,000"
SC,2018,February,12 month-ending,Number of Deaths,"49,335",100,0.058781798,South Carolina,Underreported due to incomplete data.,*,
SC,2018,February,12 month-ending,Heroin (T40.1),148,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,149
SC,2018,February,12 month-ending,Percent with drugs specified,97.88306452,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,
SC,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",658,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,665
SC,2018,February,12 month-ending,Methadone (T40.3),43,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,44
SC,2018,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",748,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,755
SC,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",351,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,355
SC,2018,February,12 month-ending,Psychostimulants with abuse potential (T43.6),187,100,0.058781798,South Carolina,Underreported due to incomplete data.,*,191
SC,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",647,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,650
SC,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),191,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,194
SC,2018,January,12 month-ending,Number of Drug Overdose Deaths,993,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,997
SC,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",396,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,399
SC,2018,January,12 month-ending,Percent with drugs specified,97.88519637,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,
SC,2018,January,12 month-ending,Methadone (T40.3),42,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,43
SC,2018,January,12 month-ending,Number of Deaths,"49,043",100,0.055053728,South Carolina,Underreported due to incomplete data.,*,
SC,2018,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),323,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,325
SC,2018,January,12 month-ending,Heroin (T40.1),143,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,144
SC,2018,January,12 month-ending,Cocaine (T40.5),235,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,248
SC,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",741,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,744
SC,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",354,100,0.055053728,South Carolina,Underreported due to incomplete data.,*,356
SC,2018,July,12 month-ending,Number of Drug Overdose Deaths,"1,057",100,0.064920574,South Carolina,Underreported due to incomplete data.,*,"1,073"
SC,2018,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),323,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,329
SC,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",726,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,739
SC,2018,July,12 month-ending,Number of Deaths,"49,291",100,0.064920574,South Carolina,Underreported due to incomplete data.,*,
SC,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",368,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,375
SC,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",794,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,806
SC,2018,July,12 month-ending,Methadone (T40.3),54,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,55
SC,2018,July,12 month-ending,Percent with drugs specified,98.39167455,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,
SC,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),217,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,223
SC,2018,July,12 month-ending,Cocaine (T40.5),231,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,244
SC,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",474,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,485
SC,2018,July,12 month-ending,Heroin (T40.1),140,100,0.064920574,South Carolina,Underreported due to incomplete data.,*,143
SC,2018,June,12 month-ending,Cocaine (T40.5),231,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,245
SC,2018,June,12 month-ending,Percent with drugs specified,98.36381136,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,
SC,2018,June,12 month-ending,Number of Deaths,"49,275",100,0.066971081,South Carolina,Underreported due to incomplete data.,*,
SC,2018,June,12 month-ending,Number of Drug Overdose Deaths,"1,039",100,0.066971081,South Carolina,Underreported due to incomplete data.,*,"1,053"
SC,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",709,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,721
SC,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",452,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,462
SC,2018,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),327,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,333
SC,2018,June,12 month-ending,Heroin (T40.1),147,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,149
SC,2018,June,12 month-ending,Methadone (T40.3),53,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,54
SC,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,377
SC,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),216,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,221
SC,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",778,100,0.066971081,South Carolina,Underreported due to incomplete data.,*,789
SC,2018,March,12 month-ending,Number of Drug Overdose Deaths,"1,023",100,0.060773033,South Carolina,Underreported due to incomplete data.,*,"1,034"
SC,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),328,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,333
SC,2018,March,12 month-ending,Methadone (T40.3),44,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,45
SC,2018,March,12 month-ending,Number of Deaths,"49,364",100,0.060773033,South Carolina,Underreported due to incomplete data.,*,
SC,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",435,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,442
SC,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",362,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,368
SC,2018,March,12 month-ending,Heroin (T40.1),155,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,157
SC,2018,March,12 month-ending,Percent with drugs specified,98.04496579,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,
SC,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),196,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,200
SC,2018,March,12 month-ending,Cocaine (T40.5),244,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,258
SC,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",682,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,691
SC,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",774,100,0.060773033,South Carolina,Underreported due to incomplete data.,*,783
SC,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),206,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,210
SC,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",786,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,795
SC,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",455,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,463
SC,2018,May,12 month-ending,Percent with drugs specified,98.37476099,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,
SC,2018,May,12 month-ending,Number of Deaths,"49,396",100,0.060733663,South Carolina,Underreported due to incomplete data.,*,
SC,2018,May,12 month-ending,Cocaine (T40.5),237,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,251
SC,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,380
SC,2018,May,12 month-ending,Number of Drug Overdose Deaths,"1,046",100,0.060733663,South Carolina,Underreported due to incomplete data.,*,"1,057"
SC,2018,May,12 month-ending,Methadone (T40.3),51,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,52
SC,2018,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),335,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,340
SC,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",713,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,723
SC,2018,May,12 month-ending,Heroin (T40.1),147,100,0.060733663,South Carolina,Underreported due to incomplete data.,*,149
SC,2018,November,12 month-ending,Cocaine (T40.5),242,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,258
SC,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",351,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,357
SC,2018,November,12 month-ending,Methadone (T40.3),55,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,56
SC,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",711,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,721
SC,2018,November,12 month-ending,Number of Deaths,"49,573",100,0.072620176,South Carolina,Underreported due to incomplete data.,*,
SC,2018,November,12 month-ending,Number of Drug Overdose Deaths,"1,064",100,0.072620176,South Carolina,Underreported due to incomplete data.,*,"1,077"
SC,2018,November,12 month-ending,Heroin (T40.1),158,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,160
SC,2018,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),308,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,313
SC,2018,November,12 month-ending,Psychostimulants with abuse potential (T43.6),235,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,239
SC,2018,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",473,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,481
SC,2018,November,12 month-ending,Percent with drugs specified,98.21428571,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,
SC,2018,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",783,100,0.072620176,South Carolina,Underreported due to incomplete data.,*,793
SC,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",707,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,719
SC,2018,October,12 month-ending,Methadone (T40.3),54,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,55
SC,2018,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),312,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,319
SC,2018,October,12 month-ending,Number of Drug Overdose Deaths,"1,064",100,0.072825845,South Carolina,Underreported due to incomplete data.,*,"1,081"
SC,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",355,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,362
SC,2018,October,12 month-ending,Percent with drugs specified,98.12030075,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,
SC,2018,October,12 month-ending,Psychostimulants with abuse potential (T43.6),227,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,233
SC,2018,October,12 month-ending,Number of Deaths,"49,433",100,0.072825845,South Carolina,Underreported due to incomplete data.,*,
SC,2018,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",462,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,471
SC,2018,October,12 month-ending,Heroin (T40.1),150,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,152
SC,2018,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",777,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,789
SC,2018,October,12 month-ending,Cocaine (T40.5),237,100,0.072825845,South Carolina,Underreported due to incomplete data.,*,251
SC,2018,September,12 month-ending,Methadone (T40.3),58,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,59
SC,2018,September,12 month-ending,Number of Drug Overdose Deaths,"1,048",100,0.06873269,South Carolina,Underreported due to incomplete data.,*,"1,064"
SC,2018,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),311,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,318
SC,2018,September,12 month-ending,Psychostimulants with abuse potential (T43.6),221,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,227
SC,2018,September,12 month-ending,Cocaine (T40.5),232,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,246
SC,2018,September,12 month-ending,Number of Deaths,"49,467",100,0.06873269,South Carolina,Underreported due to incomplete data.,*,
SC,2018,September,12 month-ending,Percent with drugs specified,98.1870229,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,
SC,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",358,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,365
SC,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",705,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,717
SC,2018,September,12 month-ending,Heroin (T40.1),141,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,143
SC,2018,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",770,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,782
SC,2018,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",459,100,0.06873269,South Carolina,Underreported due to incomplete data.,*,469
SC,2019,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),325,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,331
SC,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,378
SC,2019,February,12 month-ending,Psychostimulants with abuse potential (T43.6),259,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,265
SC,2019,February,12 month-ending,Cocaine (T40.5),248,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,264
SC,2019,February,12 month-ending,Percent with drugs specified,98.11490126,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,
SC,2019,February,12 month-ending,Methadone (T40.3),59,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,60
SC,2019,February,12 month-ending,Number of Drug Overdose Deaths,"1,114",100,0.093889048,South Carolina,Underreported due to incomplete data.,*,"1,128"
SC,2019,February,12 month-ending,Number of Deaths,"48,994",100,0.093889048,South Carolina,Underreported due to incomplete data.,*,
SC,2019,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",828,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,840
SC,2019,February,12 month-ending,Heroin (T40.1),171,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,173
SC,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",747,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,759
SC,2019,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",503,100,0.093889048,South Carolina,Underreported due to incomplete data.,*,512
SC,2019,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),329,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,333
SC,2019,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",753,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,761
SC,2019,January,12 month-ending,Percent with drugs specified,98.02513465,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,
SC,2019,January,12 month-ending,Methadone (T40.3),61,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,62
SC,2019,January,12 month-ending,Psychostimulants with abuse potential (T43.6),258,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,263
SC,2019,January,12 month-ending,Cocaine (T40.5),249,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,264
SC,2019,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,379
SC,2019,January,12 month-ending,Heroin (T40.1),169,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,171
SC,2019,January,12 month-ending,Number of Drug Overdose Deaths,"1,114",100,0.089711699,South Carolina,Underreported due to incomplete data.,*,"1,123"
SC,2019,January,12 month-ending,Number of Deaths,"49,046",100,0.089711699,South Carolina,Underreported due to incomplete data.,*,
SC,2019,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",831,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,839
SC,2019,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",506,100,0.089711699,South Carolina,Underreported due to incomplete data.,*,513
SD,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),14,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,15
SD,2015,April,12 month-ending,Methadone (T40.3),,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,April,12 month-ending,Cocaine (T40.5),,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,April,12 month-ending,Heroin (T40.1),,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",27,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,28
SD,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",20,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,21
SD,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,26
SD,2015,April,12 month-ending,Number of Deaths,"7,742",100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,April,12 month-ending,Percent with drugs specified,91.22807018,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,April,12 month-ending,Number of Drug Overdose Deaths,57,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,58
SD,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Cocaine (T40.5),,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Heroin (T40.1),,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Methadone (T40.3),,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Percent with drugs specified,87.5,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Number of Drug Overdose Deaths,64,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,65
SD,2015,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,Number of Deaths,"7,891",100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Number of Deaths,"7,894",100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
